1,2,3,4,5,6,y,class_id
710,400,731,415,566,469,642,741152
400,731,415,566,469,642,628,741152
731,415,566,469,642,628,456,741152
415,566,469,642,628,456,525,741152
566,469,642,628,456,525,518,741152
469,642,628,456,525,518,801,741152
642,628,456,525,518,801,808,741152
628,456,525,518,801,808,1118,741152
456,525,518,801,808,1118,504,741152
525,518,801,808,1118,504,331,741152
518,801,808,1118,504,331,621,741152
801,808,1118,504,331,621,462,741152
808,1118,504,331,621,462,725,741152
1118,504,331,621,462,725,579,741152
504,331,621,462,725,579,435,741152
331,621,462,725,579,435,642,741152
621,462,725,579,435,642,670,741152
462,725,579,435,642,670,580,741152
122,608,899,681,389,469,591,743957
608,899,681,389,469,591,421,743957
899,681,389,469,591,421,469,743957
681,389,469,591,421,469,592,743957
389,469,591,421,469,592,648,743957
469,591,421,469,592,648,665,743957
591,421,469,592,648,665,632,743957
421,469,592,648,665,632,681,743957
8,214,352,377,476,689,591,745137
214,352,377,476,689,591,631,745137
352,377,476,689,591,631,714,745137
377,476,689,591,631,714,335,745137
476,689,591,631,714,335,476,745137
689,591,631,714,335,476,655,745137
591,631,714,335,476,655,623,745137
631,714,335,476,655,623,582,745137
714,335,476,655,623,582,566,745137
335,476,655,623,582,566,435,745137
476,655,623,582,566,435,1197,745137
655,623,582,566,435,1197,507,745137
623,582,566,435,1197,507,771,745137
582,566,435,1197,507,771,623,745137
566,435,1197,507,771,623,1214,745137
435,1197,507,771,623,1214,672,745137
1197,507,771,623,1214,672,803,745137
507,771,623,1214,672,803,926,745137
771,623,1214,672,803,926,934,745137
623,1214,672,803,926,934,844,745137
1214,672,803,926,934,844,967,745137
672,803,926,934,844,967,975,745137
803,926,934,844,967,975,1008,745137
926,934,844,967,975,1008,1099,745137
934,844,967,975,1008,1099,1008,745137
844,967,975,1008,1099,1008,910,745137
967,975,1008,1099,1008,910,1853,745137
975,1008,1099,1008,910,1853,1057,745137
1008,1099,1008,910,1853,1057,926,745137
1099,1008,910,1853,1057,926,804,745137
1008,910,1853,1057,926,804,836,745137
910,1853,1057,926,804,836,655,745137
1853,1057,926,804,836,655,1091,745137
1057,926,804,836,655,1091,983,745137
926,804,836,655,1091,983,909,745137
804,836,655,1091,983,909,1082,745137
836,655,1091,983,909,1082,1098,745137
655,1091,983,909,1082,1098,817,745137
1091,983,909,1082,1098,817,1370,745137
983,909,1082,1098,817,1370,794,745137
909,1082,1098,817,1370,794,1009,745137
1082,1098,817,1370,794,1009,689,745137
1098,817,1370,794,1009,689,681,745137
817,1370,794,1009,689,681,582,745137
1370,794,1009,689,681,582,868,745137
794,1009,689,681,582,868,869,745137
1009,689,681,582,868,869,1238,745137
689,681,582,868,869,1238,1222,745137
681,582,868,869,1238,1222,1278,745137
582,868,869,1238,1222,1278,1673,745137
868,869,1238,1222,1278,1673,822,745137
869,1238,1222,1278,1673,822,476,745137
1238,1222,1278,1673,822,476,590,745137
1222,1278,1673,822,476,590,376,745137
1278,1673,822,476,590,376,533,745137
1673,822,476,590,376,533,646,745137
822,476,590,376,533,646,859,745137
476,590,376,533,646,859,780,745137
590,376,533,646,859,780,911,745137
376,533,646,859,780,911,852,745137
10,19,105,181,200,219,219,750340
19,105,181,200,219,219,133,750340
105,181,200,219,219,133,105,750340
181,200,219,219,133,105,114,750340
200,219,219,133,105,114,133,750340
219,219,133,105,114,133,124,750340
219,133,105,114,133,124,114,750340
133,105,114,133,124,114,143,750340
105,114,133,124,114,143,191,750340
114,133,124,114,143,191,257,750340
133,124,114,143,191,257,238,750340
124,114,143,191,257,238,399,750340
114,143,191,257,238,399,247,750340
143,191,257,238,399,247,124,750340
191,257,238,399,247,124,115,750340
257,238,399,247,124,115,86,750340
238,399,247,124,115,86,153,750340
399,247,124,115,86,153,105,750340
247,124,115,86,153,105,105,750340
124,115,86,153,105,105,10,750340
115,86,153,105,105,10,38,750340
86,153,105,105,10,38,95,750340
7,21,14,40,21,34,59,760412
21,14,40,21,34,59,33,760412
14,40,21,34,59,33,79,760412
40,21,34,59,33,79,66,760412
98,274,307,443,1002,593,443,786351
274,307,443,1002,593,443,411,786351
307,443,1002,593,443,411,690,786351
443,1002,593,443,411,690,456,786351
1002,593,443,411,690,456,560,786351
593,443,411,690,456,560,580,786351
443,411,690,456,560,580,794,786351
411,690,456,560,580,794,489,786351
690,456,560,580,794,489,417,786351
456,560,580,794,489,417,476,786351
560,580,794,489,417,476,1009,786351
580,794,489,417,476,1009,534,786351
794,489,417,476,1009,534,391,786351
489,417,476,1009,534,391,521,786351
417,476,1009,534,391,521,618,786351
476,1009,534,391,521,618,502,786351
1009,534,391,521,618,502,729,786351
534,391,521,618,502,729,455,786351
391,521,618,502,729,455,970,786351
521,618,502,729,455,970,1003,786351
618,502,729,455,970,1003,671,786351
502,729,455,970,1003,671,722,786351
729,455,970,1003,671,722,1229,786351
455,970,1003,671,722,1229,1002,786351
970,1003,671,722,1229,1002,573,786351
1003,671,722,1229,1002,573,533,786351
671,722,1229,1002,573,533,703,786351
722,1229,1002,573,533,703,632,786351
1229,1002,573,533,703,632,729,786351
1002,573,533,703,632,729,833,786351
573,533,703,632,729,833,840,786351
533,703,632,729,833,840,664,786351
703,632,729,833,840,664,651,786351
632,729,833,840,664,651,716,786351
729,833,840,664,651,716,1146,786351
833,840,664,651,716,1146,585,786351
840,664,651,716,1146,585,489,786351
664,651,716,1146,585,489,592,786351
651,716,1146,585,489,592,494,786351
716,1146,585,489,592,494,345,786351
1146,585,489,592,494,345,404,786351
585,489,592,494,345,404,521,786351
489,592,494,345,404,521,521,786351
592,494,345,404,521,521,611,786351
494,345,404,521,521,611,657,786351
345,404,521,521,611,657,846,786351
404,521,521,611,657,846,540,786351
521,521,611,657,846,540,287,786351
521,611,657,846,540,287,202,786351
611,657,846,540,287,202,202,786351
657,846,540,287,202,202,144,786351
846,540,287,202,202,144,118,786351
540,287,202,202,144,118,195,786351
287,202,202,144,118,195,234,786351
202,202,144,118,195,234,91,786351
202,144,118,195,234,91,104,786351
31,16,16,23,39,39,69,789290
16,16,23,39,39,69,77,789290
29,58,105,96,162,105,67,810398
58,105,96,162,105,67,96,810398
105,96,162,105,67,96,143,810398
96,162,105,67,96,143,77,810398
162,105,67,96,143,77,39,810398
105,67,96,143,77,39,29,810398
67,96,143,77,39,29,96,810398
96,143,77,39,29,96,76,810398
143,77,39,29,96,76,29,810398
77,39,29,96,76,29,95,810398
39,29,96,76,29,95,266,810398
29,96,76,29,95,266,48,810398
96,76,29,95,266,48,38,810398
76,29,95,266,48,38,39,810398
29,95,266,48,38,39,48,810398
95,266,48,38,39,48,38,810398
266,48,38,39,48,38,29,810398
48,38,39,48,38,29,67,810398
38,39,48,38,29,67,29,810398
39,48,38,29,67,29,48,810398
48,38,29,67,29,48,114,810398
30,79,158,168,198,159,178,815230
79,158,168,198,159,178,169,815230
158,168,198,159,178,169,198,815230
168,198,159,178,169,198,168,815230
640,430,351,414,421,360,437,819061
430,351,414,421,360,437,523,819061
351,414,421,360,437,523,547,819061
414,421,360,437,523,547,719,819061
421,360,437,523,547,719,562,819061
360,437,523,547,719,562,819,819061
437,523,547,719,562,819,741,819061
523,547,719,562,819,741,531,819061
547,719,562,819,741,531,460,819061
719,562,819,741,531,460,468,819061
562,819,741,531,460,468,608,819061
819,741,531,460,468,608,437,819061
741,531,460,468,608,437,491,819061
531,460,468,608,437,491,444,819061
460,468,608,437,491,444,648,819061
468,608,437,491,444,648,546,819061
608,437,491,444,648,546,562,819061
437,491,444,648,546,562,601,819061
491,444,648,546,562,601,1077,819061
444,648,546,562,601,1077,554,819061
648,546,562,601,1077,554,617,819061
546,562,601,1077,554,617,492,819061
562,601,1077,554,617,492,469,819061
601,1077,554,617,492,469,382,819061
1077,554,617,492,469,382,468,819061
554,617,492,469,382,468,359,819061
617,492,469,382,468,359,546,819061
492,469,382,468,359,546,632,819061
469,382,468,359,546,632,749,819061
382,468,359,546,632,749,624,819061
468,359,546,632,749,624,1178,819061
359,546,632,749,624,1178,921,819061
546,632,749,624,1178,921,852,819061
632,749,624,1178,921,852,646,819061
749,624,1178,921,852,646,468,819061
624,1178,921,852,646,468,600,819061
1178,921,852,646,468,600,547,819061
921,852,646,468,600,547,632,819061
852,646,468,600,547,632,1334,819061
646,468,600,547,632,1334,2910,819061
468,600,547,632,1334,2910,1296,819061
600,547,632,1334,2910,1296,3284,819061
547,632,1334,2910,1296,3284,1888,819061
632,1334,2910,1296,3284,1888,1794,819061
1334,2910,1296,3284,1888,1794,812,819061
2910,1296,3284,1888,1794,812,226,819061
1296,3284,1888,1794,812,226,718,819061
3284,1888,1794,812,226,718,936,819061
1888,1794,812,226,718,936,258,819061
1794,812,226,718,936,258,413,819061
812,226,718,936,258,413,429,819061
226,718,936,258,413,429,553,819061
718,936,258,413,429,553,562,819061
936,258,413,429,553,562,1014,819061
258,413,429,553,562,1014,608,819061
413,429,553,562,1014,608,375,819061
429,553,562,1014,608,375,304,819061
553,562,1014,608,375,304,140,819061
562,1014,608,375,304,140,281,819061
1014,608,375,304,140,281,219,819061
608,375,304,140,281,219,312,819061
375,304,140,281,219,312,148,819061
304,140,281,219,312,148,172,819061
140,281,219,312,148,172,94,819061
162.75,162.75,19.0,260.0,167.0,205.0,121.0,842246.0
20,78,137,147,176,225,206,851857
78,137,147,176,225,206,275,851857
137,147,176,225,206,275,304,851857
147,176,225,206,275,304,254,851857
176,225,206,275,304,254,98,851857
225,206,275,304,254,98,187,851857
206,275,304,254,98,187,138,851857
275,304,254,98,187,138,137,851857
304,254,98,187,138,137,186,851857
254,98,187,138,137,186,196,851857
98,187,138,137,186,196,225,851857
187,138,137,186,196,225,255,851857
138,137,186,196,225,255,157,851857
121,308,340,397,373,357,729,854079
308,340,397,373,357,729,422,854079
340,397,373,357,729,422,357,854079
397,373,357,729,422,357,332,854079
373,357,729,422,357,332,364,854079
357,729,422,357,332,364,292,854079
729,422,357,332,364,292,315,854079
422,357,332,364,292,315,349,854079
357,332,364,292,315,349,437,854079
332,364,292,315,349,437,284,854079
364,292,315,349,437,284,341,854079
292,315,349,437,284,341,430,854079
315,349,437,284,341,430,721,854079
349,437,284,341,430,721,477,854079
437,284,341,430,721,477,340,854079
284,341,430,721,477,340,300,854079
341,430,721,477,340,300,275,854079
430,721,477,340,300,275,194,854079
721,477,340,300,275,194,203,854079
477,340,300,275,194,203,211,854079
340,300,275,194,203,211,341,854079
300,275,194,203,211,341,275,854079
275,194,203,211,341,275,202,854079
194,203,211,341,275,202,243,854079
203,211,341,275,202,243,421,854079
211,341,275,202,243,421,210,854079
341,275,202,243,421,210,170,854079
275,202,243,421,210,170,268,854079
202,243,421,210,170,268,138,854079
243,421,210,170,268,138,178,854079
421,210,170,268,138,178,195,854079
210,170,268,138,178,195,162,854079
170,268,138,178,195,162,170,854079
268,138,178,195,162,170,154,854079
138,178,195,162,170,154,292,854079
178,195,162,170,154,292,252,854079
195,162,170,154,292,252,299,854079
162,170,154,292,252,299,170,854079
170,154,292,252,299,170,137,854079
154,292,252,299,170,137,97,854079
292,252,299,170,137,97,113,854079
252,299,170,137,97,113,138,854079
299,170,137,97,113,138,113,854079
170,137,97,113,138,113,162,854079
137,97,113,138,113,162,356,854079
97,113,138,113,162,356,162,854079
19,77,128,115,64,128,108,854548
77,128,115,64,128,108,122,854548
162,200,214,200,207,208,229,861459
200,214,200,207,208,229,252,861459
49,69,74,155,180,241,136,871642
69,74,155,180,241,136,123,871642
74,155,180,241,136,123,173,871642
155,180,241,136,123,173,136,871642
180,241,136,123,173,136,149,871642
241,136,123,173,136,149,223,871642
136,123,173,136,149,223,192,871642
123,173,136,149,223,192,167,871642
173,136,149,223,192,167,136,871642
136,149,223,192,167,136,193,871642
149,223,192,167,136,193,186,871642
223,192,167,136,193,186,192,871642
192,167,136,193,186,192,223,871642
167,136,193,186,192,223,173,871642
136,193,186,192,223,173,279,871642
193,186,192,223,173,279,204,871642
186,192,223,173,279,204,180,871642
192,223,173,279,204,180,224,871642
223,173,279,204,180,224,254,871642
173,279,204,180,224,254,211,871642
279,204,180,224,254,211,199,871642
204,180,224,254,211,199,180,871642
180,224,254,211,199,180,204,871642
224,254,211,199,180,204,224,871642
254,211,199,180,204,224,298,871642
211,199,180,204,224,298,242,871642
199,180,204,224,298,242,229,871642
180,204,224,298,242,229,143,871642
204,224,298,242,229,143,223,871642
224,298,242,229,143,223,235,871642
298,242,229,143,223,235,180,871642
242,229,143,223,235,180,117,871642
229,143,223,235,180,117,143,871642
143,223,235,180,117,143,167,871642
223,235,180,117,143,167,81,871642
235,180,117,143,167,81,105,871642
180,117,143,167,81,105,161,871642
117,143,167,81,105,161,309,871642
143,167,81,105,161,309,117,871642
167,81,105,161,309,117,129,871642
81,105,161,309,117,129,130,871642
105,161,309,117,129,130,143,871642
161,309,117,129,130,143,186,871642
309,117,129,130,143,186,154,871642
117,129,130,143,186,154,236,871642
129,130,143,186,154,236,186,871642
130,143,186,154,236,186,173,871642
143,186,154,236,186,173,155,871642
138.66666666666666,138.66666666666666,138.66666666666666,67.0,188.0,161.0,127.0,872180.0
159,122,196,154,244,196,218,883691
122,196,154,244,196,218,191,883691
196,154,244,196,218,191,276,883691
154,244,196,218,191,276,243,883691
244,196,218,191,276,243,223,883691
196,218,191,276,243,223,238,883691
218,191,276,243,223,238,323,883691
191,276,243,223,238,323,175,883691
276,243,223,238,323,175,191,883691
243,223,238,323,175,191,133,883691
223,238,323,175,191,133,191,883691
238,323,175,191,133,191,180,883691
323,175,191,133,191,180,223,883691
175,191,133,191,180,223,292,883691
191,133,191,180,223,292,303,883691
133,191,180,223,292,303,249,883691
191,180,223,292,303,249,307,883691
180,223,292,303,249,307,238,883691
223,292,303,249,307,238,467,883691
292,303,249,307,238,467,312,883691
303,249,307,238,467,312,259,883691
249,307,238,467,312,259,329,883691
307,238,467,312,259,329,408,883691
238,467,312,259,329,408,313,883691
467,312,259,329,408,313,414,883691
312,259,329,408,313,414,249,883691
259,329,408,313,414,249,265,883691
329,408,313,414,249,265,345,883691
408,313,414,249,265,345,261,883691
313,414,249,265,345,261,259,883691
414,249,265,345,261,259,541,883691
249,265,345,261,259,541,371,883691
265,345,261,259,541,371,461,883691
345,261,259,541,371,461,207,883691
261,259,541,371,461,207,254,883691
259,541,371,461,207,254,244,883691
541,371,461,207,254,244,196,883691
371,461,207,254,244,196,244,883691
461,207,254,244,196,244,292,883691
207,254,244,196,244,292,297,883691
254,244,196,244,292,297,286,883691
244,196,244,292,297,286,291,883691
196,244,292,297,286,291,488,883691
244,292,297,286,291,488,223,883691
292,297,286,291,488,223,339,883691
297,286,291,488,223,339,291,883691
286,291,488,223,339,291,329,883691
291,488,223,339,291,329,287,883691
488,223,339,291,329,287,243,883691
223,339,291,329,287,243,270,883691
339,291,329,287,243,270,138,883691
291,329,287,243,270,138,351,883691
329,287,243,270,138,351,334,883691
287,243,270,138,351,334,435,883691
243,270,138,351,334,435,392,883691
270,138,351,334,435,392,275,883691
138,351,334,435,392,275,381,883691
351,334,435,392,275,381,324,883691
334,435,392,275,381,324,371,883691
435,392,275,381,324,371,329,883691
392,275,381,324,371,329,407,883691
275,381,324,371,329,407,467,883691
381,324,371,329,407,467,276,883691
324,371,329,407,467,276,254,883691
97,389,999,956,1118,724,766,890189
389,999,956,1118,724,766,886,890189
999,956,1118,724,766,886,1372,890189
956,1118,724,766,886,1372,1302,890189
88.33333333333333,88.33333333333333,88.33333333333333,20.0,108.0,137.0,363.0,905061.0
12,71,142,36,118,83,172,905745
71,142,36,118,83,172,118,905745
142,36,118,83,172,118,148,905745
36,118,83,172,118,148,160,905745
118,83,172,118,148,160,141,905745
83,172,118,148,160,141,112,905745
172,118,148,160,141,112,141,905745
118,148,160,141,112,141,89,905745
148,160,141,112,141,89,201,905745
160,141,112,141,89,201,95,905745
141,112,141,89,201,95,160,905745
112,141,89,201,95,160,160,905745
141,89,201,95,160,160,118,905745
89,201,95,160,160,118,195,905745
201,95,160,160,118,195,149,905745
95,160,160,118,195,149,166,905745
160,160,118,195,149,166,219,905745
160,118,195,149,166,219,142,905745
118,195,149,166,219,142,113,905745
195,149,166,219,142,113,143,905745
149,166,219,142,113,143,284,905745
166,219,142,113,143,284,207,905745
219,142,113,143,284,207,112,905745
142,113,143,284,207,112,142,905745
113,143,284,207,112,142,219,905745
143,284,207,112,142,219,206,905745
284,207,112,142,219,206,295,905745
207,112,142,219,206,295,236,905745
112,142,219,206,295,236,248,905745
142,219,206,295,236,248,337,905745
219,206,295,236,248,337,313,905745
206,295,236,248,337,313,213,905745
295,236,248,337,313,213,307,905745
236,248,337,313,213,307,112,905745
248,337,313,213,307,112,195,905745
337,313,213,307,112,195,171,905745
313,213,307,112,195,171,177,905745
213,307,112,195,171,177,219,905745
307,112,195,171,177,219,166,905745
112,195,171,177,219,166,101,905745
195,171,177,219,166,101,189,905745
171,177,219,166,101,189,207,905745
177,219,166,101,189,207,172,905745
219,166,101,189,207,172,355,905745
166,101,189,207,172,355,178,905745
101,189,207,172,355,178,207,905745
189,207,172,355,178,207,231,905745
207,172,355,178,207,231,154,905745
172,355,178,207,231,154,195,905745
355,178,207,231,154,195,207,905745
178,207,231,154,195,207,165,905745
207,231,154,195,207,165,95,905745
231,154,195,207,165,95,165,905745
154,195,207,165,95,165,183,905745
660,307,316,195,326,289,345,914348
307,316,195,326,289,345,391,914348
316,195,326,289,345,391,409,914348
195,326,289,345,391,409,502,914348
326,289,345,391,409,502,279,914348
289,345,391,409,502,279,373,914348
345,391,409,502,279,373,718,914348
391,409,502,279,373,718,280,914348
409,502,279,373,718,280,353,914348
502,279,373,718,280,353,280,914348
279,373,718,280,353,280,557,914348
373,718,280,353,280,557,325,914348
718,280,353,280,557,325,353,914348
280,353,280,557,325,353,279,914348
353,280,557,325,353,279,380,914348
280,557,325,353,279,380,306,914348
557,325,353,279,380,306,371,914348
325,353,279,380,306,371,354,914348
353,279,380,306,371,354,604,914348
279,380,306,371,354,604,390,914348
380,306,371,354,604,390,566,914348
306,371,354,604,390,566,364,914348
371,354,604,390,566,364,279,914348
354,604,390,566,364,279,111,914348
604,390,566,364,279,111,408,914348
390,566,364,279,111,408,484,914348
566,364,279,111,408,484,474,914348
364,279,111,408,484,474,419,914348
279,111,408,484,474,419,438,914348
111,408,484,474,419,438,688,914348
408,484,474,419,438,688,1061,914348
484,474,419,438,688,1061,493,914348
474,419,438,688,1061,493,475,914348
419,438,688,1061,493,475,539,914348
438,688,1061,493,475,539,557,914348
688,1061,493,475,539,557,539,914348
1061,493,475,539,557,539,539,914348
493,475,539,557,539,539,623,914348
475,539,557,539,539,623,532,914348
539,557,539,539,623,532,707,914348
557,539,539,623,532,707,605,914348
539,539,623,532,707,605,529,914348
539,623,532,707,605,529,697,914348
623,532,707,605,529,697,437,914348
532,707,605,529,697,437,624,914348
707,605,529,697,437,624,763,914348
605,529,697,437,624,763,502,914348
529,697,437,624,763,502,698,914348
697,437,624,763,502,698,754,914348
437,624,763,502,698,754,772,914348
624,763,502,698,754,772,754,914348
763,502,698,754,772,754,680,914348
502,698,754,772,754,680,1024,914348
698,754,772,754,680,1024,623,914348
754,772,754,680,1024,623,317,914348
772,754,680,1024,623,317,642,914348
754,680,1024,623,317,642,893,914348
680,1024,623,317,642,893,493,914348
1024,623,317,642,893,493,474,914348
623,317,642,893,493,474,586,914348
317,642,893,493,474,586,659,914348
642,893,493,474,586,659,511,914348
893,493,474,586,659,511,650,914348
493,474,586,659,511,650,483,914348
53,44,88,115,88,290,598,923841
44,88,115,88,290,598,792,923841
88,115,88,290,598,792,633,923841
115,88,290,598,792,633,502,923841
88,290,598,792,633,502,1048,923841
290,598,792,633,502,1048,520,923841
598,792,633,502,1048,520,502,923841
792,633,502,1048,520,502,678,923841
633,502,1048,520,502,678,880,923841
502,1048,520,502,678,880,740,923841
1048,520,502,678,880,740,784,923841
520,502,678,880,740,784,827,923841
502,678,880,740,784,827,687,923841
678,880,740,784,827,687,713,923841
880,740,784,827,687,713,703,923841
740,784,827,687,713,703,572,923841
784,827,687,713,703,572,1083,923841
827,687,713,703,572,1083,493,923841
687,713,703,572,1083,493,652,923841
713,703,572,1083,493,652,643,923841
703,572,1083,493,652,643,484,923841
572,1083,493,652,643,484,415,923841
1083,493,652,643,484,415,713,923841
493,652,643,484,415,713,765,923841
652,643,484,415,713,765,1126,923841
643,484,415,713,765,1126,1056,923841
484,415,713,765,1126,1056,791,923841
415,713,765,1126,1056,791,925,923841
713,765,1126,1056,791,925,1769,923841
765,1126,1056,791,925,1769,1180,923841
1126,1056,791,925,1769,1180,678,923841
1056,791,925,1769,1180,678,792,923841
791,925,1769,1180,678,792,810,923841
925,1769,1180,678,792,810,643,923841
1769,1180,678,792,810,643,528,923841
1180,678,792,810,643,528,590,923841
678,792,810,643,528,590,713,923841
792,810,643,528,590,713,624,923841
810,643,528,590,713,624,528,923841
643,528,590,713,624,528,485,923841
528,590,713,624,528,485,423,923841
590,713,624,528,485,423,202,923841
713,624,528,485,423,202,325,923841
624,528,485,423,202,325,352,923841
528,485,423,202,325,352,431,923841
485,423,202,325,352,431,307,923841
423,202,325,352,431,307,343,923841
202,325,352,431,307,343,325,923841
325,352,431,307,343,325,422,923841
352,431,307,343,325,422,395,923841
431,307,343,325,422,395,396,923841
307,343,325,422,395,396,642,923841
343,325,422,395,396,642,264,923841
325,422,395,396,642,264,352,923841
422,395,396,642,264,352,493,923841
395,396,642,264,352,493,431,923841
396,642,264,352,493,431,554,923841
642,264,352,493,431,554,414,923841
264,352,493,431,554,414,510,923841
352,493,431,554,414,510,572,923841
493,431,554,414,510,572,713,923841
431,554,414,510,572,713,642,923841
36,619,673,901,1038,828,837,924154
619,673,901,1038,828,837,783,924154
673,901,1038,828,837,783,983,924154
901,1038,828,837,783,983,1192,924154
1038,828,837,783,983,1192,1156,924154
828,837,783,983,1192,1156,1120,924154
837,783,983,1192,1156,1120,1893,924154
783,983,1192,1156,1120,1893,1001,924154
983,1192,1156,1120,1893,1001,1074,924154
1192,1156,1120,1893,1001,1074,1046,924154
1156,1120,1893,1001,1074,1046,992,924154
1120,1893,1001,1074,1046,992,746,924154
1893,1001,1074,1046,992,746,910,924154
1001,1074,1046,992,746,910,992,924154
1074,1046,992,746,910,992,1202,924154
1046,992,746,910,992,1202,1302,924154
992,746,910,992,1202,1302,1274,924154
746,910,992,1202,1302,1274,2502,924154
910,992,1202,1302,1274,2502,965,924154
992,1202,1302,1274,2502,965,537,924154
1202,1302,1274,2502,965,537,774,924154
1302,1274,2502,965,537,774,537,924154
1274,2502,965,537,774,537,819,924154
2502,965,537,774,537,819,1284,924154
965,537,774,537,819,1284,864,924154
537,774,537,819,1284,864,919,924154
774,537,819,1284,864,919,1010,924154
537,819,1284,864,919,1010,1192,924154
54,61,238,231,129,88,143,948936
61,238,231,129,88,143,68,948936
238,231,129,88,143,68,102,948936
231,129,88,143,68,102,75,948936
129,88,143,68,102,75,27,948936
88,143,68,102,75,27,41,948936
143,68,102,75,27,41,75,948936
19,159,451,893,779,1268,903,950264
159,451,893,779,1268,903,622,950264
451,893,779,1268,903,622,714,950264
893,779,1268,903,622,714,799,950264
779,1268,903,622,714,799,892,950264
1268,903,622,714,799,892,856,950264
903,622,714,799,892,856,1025,950264
622,714,799,892,856,1025,808,950264
714,799,892,856,1025,808,874,950264
799,892,856,1025,808,874,1231,950264
9,244,174,914,1697,792,653,953842
244,174,914,1697,792,653,1566,953842
174,914,1697,792,653,1566,1123,953842
914,1697,792,653,1566,1123,1401,953842
1697,792,653,1566,1123,1401,2783,953842
792,653,1566,1123,1401,2783,983,953842
653,1566,1123,1401,2783,983,679,953842
1566,1123,1401,2783,983,679,626,953842
1123,1401,2783,983,679,626,530,953842
1401,2783,983,679,626,530,635,953842
2783,983,679,626,530,635,740,953842
983,679,626,530,635,740,861,953842
679,626,530,635,740,861,1175,953842
626,530,635,740,861,1175,757,953842
530,635,740,861,1175,757,1061,953842
182,51,130,93,119,62,115,961362
51,130,93,119,62,115,99,961362
130,93,119,62,115,99,73,961362
93,119,62,115,99,73,40,961362
119,62,115,99,73,40,68,961362
62,115,99,73,40,68,93,961362
115,99,73,40,68,93,129,961362
99,73,40,68,93,129,63,961362
73,40,68,93,129,63,62,961362
40,68,93,129,63,62,67,961362
68,93,129,63,62,67,58,961362
93,129,63,62,67,58,47,961362
129,63,62,67,58,47,79,961362
63,62,67,58,47,79,62,961362
62,67,58,47,79,62,68,961362
67,58,47,79,62,68,73,961362
58,47,79,62,68,73,93,961362
47,79,62,68,73,93,87,961362
79,62,68,73,93,87,176,961362
62,68,73,93,87,176,46,961362
68,73,93,87,176,46,57,961362
73,93,87,176,46,57,72,961362
93,87,176,46,57,72,47,961362
87,176,46,57,72,47,25,961362
176,46,57,72,47,25,52,961362
46,57,72,47,25,52,25,961362
57,72,47,25,52,25,41,961362
72,47,25,52,25,41,67,961362
47,25,52,25,41,67,47,961362
25,52,25,41,67,47,35,961362
52,25,41,67,47,35,72,961362
25,41,67,47,35,72,36,961362
41,67,47,35,72,36,36,961362
67,47,35,72,36,36,5,961362
47,35,72,36,36,5,20,961362
35,72,36,36,5,20,20,961362
72,36,36,5,20,20,25,961362
36,36,5,20,20,25,30,961362
36,5,20,20,25,30,31,961362
5,20,20,25,30,31,20,961362
20,20,25,30,31,20,10,961362
20,25,30,31,20,10,37,961362
25,30,31,20,10,37,52,961362
30,31,20,10,37,52,67,961362
31,20,10,37,52,67,115,961362
20,10,37,52,67,115,129,961362
10,37,52,67,115,129,73,961362
37,52,67,115,129,73,52,961362
52,67,115,129,73,52,52,961362
67,115,129,73,52,52,41,961362
115,129,73,52,52,41,88,961362
129,73,52,52,41,88,46,961362
73,52,52,41,88,46,114,961362
52,52,41,88,46,114,120,961362
52,41,88,46,114,120,109,961362
41,88,46,114,120,109,52,961362
88,46,114,120,109,52,156,961362
46,114,120,109,52,156,73,961362
114,120,109,52,156,73,119,961362
120,109,52,156,73,119,32,961362
109,52,156,73,119,32,119,961362
52,156,73,119,32,119,115,961362
156,73,119,32,119,115,104,961362
73,119,32,119,115,104,73,961362
16,5,21,11,16,48,37,961962
5,21,11,16,48,37,27,961962
21,11,16,48,37,27,5,961962
11,16,48,37,27,5,11,961962
16,48,37,27,5,11,42,961962
48,37,27,5,11,42,5,961962
37,27,5,11,42,5,21,961962
27,5,11,42,5,21,27,961962
5,11,42,5,21,27,16,961962
11,42,5,21,27,16,42,961962
42,5,21,27,16,42,127,961962
5,21,27,16,42,127,48,961962
21,27,16,42,127,48,101,961962
27,16,42,127,48,101,164,961962
16,42,127,48,101,164,196,961962
42,127,48,101,164,196,207,961962
127,48,101,164,196,207,259,961962
48,101,164,196,207,259,223,961962
101,164,196,207,259,223,450,961962
164,196,207,259,223,450,143,961962
196,207,259,223,450,143,165,961962
207,259,223,450,143,165,133,961962
259,223,450,143,165,133,138,961962
223,450,143,165,133,138,79,961962
450,143,165,133,138,79,122,961962
143,165,133,138,79,122,85,961962
165,133,138,79,122,85,181,961962
133,138,79,122,85,181,127,961962
138,79,122,85,181,127,105,961962
79,122,85,181,127,105,186,961962
122,85,181,127,105,186,340,961962
85,181,127,105,186,340,233,961962
181,127,105,186,340,233,96,961962
127,105,186,340,233,96,122,961962
105,186,340,233,96,122,149,961962
186,340,233,96,122,149,53,961962
340,233,96,122,149,53,85,961962
233,96,122,149,53,85,89,961962
96,122,149,53,85,89,175,961962
122,149,53,85,89,175,111,961962
149,53,85,89,175,111,106,961962
53,85,89,175,111,106,159,961962
85,89,175,111,106,159,138,961962
89,175,111,106,159,138,164,961962
175,111,106,159,138,164,233,961962
111,106,159,138,164,233,276,961962
106,159,138,164,233,276,180,961962
159,138,164,233,276,180,127,961962
